system,sigma,variant,cfg,rmse_rms,rmse_med,rmse_p95,anees,fire,metrics,covariance_policy,runs,cov_bad_runs,cov_bad_frac,secs,labels,gain,recal,metric
batt,0.0001,UKF,IPLF2,0.02371999171132405,0.00032783537265077857,0.0029335333100324024,3537.724029088174,3.954753333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,921.4953808,v4,iplf,none,none
batt,0.0001,CKF,F0,0.07863845468813793,0.0002791976944162769,0.03026799970246763,21051.764780592042,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,272.53837250000015,v4,conventional,none,none
batt,0.0001,CKF,F1,0.003625145964184538,0.00019750342779788573,0.0012382722858482048,189.3593715382343,0.06629,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,365.1794480999997,v4,single,single,I
batt,0.0001,CKF,F2,0.04559087600061525,0.00023046651847210268,0.000626033004426555,1.0242849042648379,0.05067166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,646.4554434000001,v4,single,set,Pinv
batt,0.0001,CKF,F3,0.007932176229484542,0.000203640179941647,0.0008711574743849059,286.5225461094646,0.00527,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,740.7704003999997,v4,mean,single,Pinv
batt,0.0001,CKF,F4,0.0002646663053251972,0.00019719533620248778,0.0004808997382716711,1.0542973906640136,0.00161,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1017.0754966,v4,mean,set,Pinv
batt,0.0001,CKF,IPLF2,0.017482224614474105,0.00031998114415845356,0.002671131880330907,1820.1560222087523,3.981175,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,866.6254809000002,v4,iplf,none,none
batt,0.00031622776601683794,EKF,F0,0.2447796400036516,0.002105957985625995,0.5871824902486216,5476890.226021176,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,178.11591520000002,v4,conventional,none,none
batt,0.00031622776601683794,EKF,F1,0.015969788607524932,0.0009563520777349797,0.004551873576093386,85.2263046522125,0.12025166666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,232.71006609999995,v4,single,single,I
batt,0.00031622776601683794,EKF,F2,0.00905847907150659,0.0007579917768054331,0.009826966155348643,5.059146892237189,0.17302833333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,362.95335769999974,v4,single,set,Pinv
batt,0.00031622776601683794,EKF,F3,0.011795237201574361,0.0006459825769878779,0.002858367191404402,83.10698354040363,0.0036950000000000004,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,384.7435647000002,v4,mean,single,Pinv
batt,0.00031622776601683794,EKF,F4,0.0008556735245807013,0.0005603285637788991,0.0016073337403351231,1.404001738495135,0.0019683333333333337,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,508.0200361000002,v4,mean,set,Pinv
batt,0.00031622776601683794,EKF,IPLF2,0.026494798431453373,0.0009671686250517714,0.005497391524229754,439.81936991995144,3.0708966666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,486.8441425000001,v4,iplf,none,none
batt,0.00031622776601683794,EKF2,F0,0.06363516697861835,0.0005941173791328196,0.003203921415584506,1779.4587374722964,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,305.63227210000014,v4,conventional,none,none
batt,0.00031622776601683794,EKF2,F1,0.014089733763997019,0.0005603014629932718,0.0015886481619962394,54.310277495048766,0.08044333333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,399.48009509999974,v4,single,single,I
batt,0.00031622776601683794,EKF2,F2,0.0481736781597167,0.0007376098415115425,0.002780614607999406,2.106699055864183,0.14228666666666664,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,746.7003648999998,v4,single,set,Pinv
batt,0.00031622776601683794,EKF2,F3,0.0008965884970714082,0.0005550288230795238,0.0016287034436965686,1.5181888044111471,0.0021566666666666665,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,817.9362931999999,v4,mean,single,Pinv
batt,0.00031622776601683794,EKF2,F4,0.0007774580543080329,0.000559393700748957,0.0014197691772103876,1.015333865458701,0.00136,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1144.0365883999998,v4,mean,set,Pinv
batt,0.00031622776601683794,EKF2,IPLF2,0.03064559838173963,0.0008939469899484721,0.004531631362120006,700.6609930865043,3.7256,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,895.0698099000001,v4,iplf,none,none
batt,0.00031622776601683794,UKF,F0,0.0656572122253365,0.0006381302337847554,0.004272252301614023,1977.7055635675501,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,273.3228982999999,v4,conventional,none,none
batt,0.00031622776601683794,UKF,F1,0.01797943841531127,0.0005640145124507522,0.0017462718715638436,108.06420379838974,0.090205,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,388.2400757999999,v4,single,single,I
batt,0.00031622776601683794,UKF,F2,0.047573287355807556,0.0007503093853974358,0.0028712842359684128,2.2578515317813275,0.15302166666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,721.4195995,v4,single,set,Pinv
batt,0.00031622776601683794,UKF,F3,0.0009526057767748242,0.0005612965274895571,0.0017597804327031895,1.7697823430696524,0.002533333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,817.9759458000003,v4,mean,single,Pinv
batt,0.00031622776601683794,UKF,F4,0.0007793110892200326,0.0005594847818028214,0.0014145508275361946,1.0329600799773984,0.00139,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1113.1973122999998,v4,mean,set,Pinv
batt,0.00031622776601683794,UKF,IPLF2,0.02718909572659909,0.0009877320882533927,0.004795422425300376,561.5900789764231,3.720963333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,839.5576979000002,v4,iplf,none,none
batt,0.00031622776601683794,CKF,F0,0.06751633776028312,0.0007361295970624678,0.029912908009001832,1630.3651841238798,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,268.6314471999999,v4,conventional,none,none
batt,0.00031622776601683794,CKF,F1,0.004758894682526597,0.0006031536333481055,0.004437988744666645,40.508645708244515,0.0909,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,373.0892469999999,v4,single,single,I
batt,0.00031622776601683794,CKF,F2,0.04873778992882921,0.0006493720691022554,0.0018779123733937266,1.1558139706596768,0.05180999999999999,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,669.1290086999998,v4,single,set,Pinv
batt,0.00031622776601683794,CKF,F3,0.0056684323874544125,0.0005637339700120196,0.0018682103454321273,25.132286198396276,0.002058333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,744.8004065000005,v4,mean,single,Pinv
batt,0.00031622776601683794,CKF,F4,0.0007874735480480473,0.0005553698054557188,0.0014418452233763328,1.109394334930719,0.0013549999999999999,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1037.8515668999994,v4,mean,set,Pinv
batt,0.00031622776601683794,CKF,IPLF2,0.0165086698118077,0.0009364203465913731,0.004408485963505104,122.05806950624084,3.6569300000000005,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,792.1692131000004,v4,iplf,none,none
batt,0.001,EKF,F0,0.18631559795636288,0.002481498942331603,0.5470285160597663,7464.468565008664,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,186.64614200000005,v4,conventional,none,none
batt,0.001,EKF,F1,0.01502127702739039,0.0021171284549266972,0.006438910374168854,8.755631317196757,0.09175,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,228.08568790000027,v4,single,single,I
batt,0.001,EKF,F2,0.022270341092932307,0.002009869687174239,0.022524161617698164,5.766614400792547,0.13197,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,358.8530658999998,v4,single,set,Pinv
batt,0.001,EKF,F3,0.0023818936944336134,0.0015443150521575232,0.004635079610558877,1.6290432018717118,0.00013666666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,407.3327534,v4,mean,single,Pinv
batt,0.001,EKF,F4,0.0025116244392406496,0.0015493155336549157,0.004814228468916481,1.3839554255689517,0.00019500000000000002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,526.7488053000002,v4,mean,set,Pinv
batt,0.001,EKF,IPLF2,0.03265933930813505,0.0018898299503023737,0.006330493861813008,62.12826640855554,2.89372,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,473.8719876,v4,iplf,none,none
batt,0.001,EKF2,F0,0.054931701825967606,0.0015791664180761565,0.00705551528386652,124.43389045193207,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,303.5775920000001,v4,conventional,none,none
batt,0.001,EKF2,F1,0.0074433535736281,0.0016590230446171896,0.00502821236251386,3.176055168552428,0.07065666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,426.91464989999986,v4,single,single,I
batt,0.001,EKF2,F2,0.05470803077391729,0.001920366274495042,0.009329276163250166,9.03682280242549,0.13568833333333336,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,727.2353374999998,v4,single,set,Pinv
batt,0.001,EKF2,F3,0.0020455366961275464,0.0014291287853488292,0.003823126444524423,1.1451130604360809,0.0004416666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,824.8694044999997,v4,mean,single,Pinv
batt,0.001,EKF2,F4,0.002089468867903772,0.0014656215459419534,0.0039093075031698685,1.039306389462395,0.00012166666666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1137.1984792999997,v4,mean,set,Pinv
batt,0.001,EKF2,IPLF2,0.027347533222115694,0.0017418260291422833,0.005639881595892156,44.5590752727496,3.0952316666666664,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,760.9969664999999,v4,iplf,none,none
batt,0.001,UKF,F0,0.05634848153386635,0.0016208965303435526,0.008456434007955307,135.03540246226294,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,262.5133396999995,v4,conventional,none,none
batt,0.001,UKF,F1,0.002660214716560779,0.0016897781377985441,0.005206213422025802,1.6044019491522077,0.072505,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,405.1444465999998,v4,single,single,I
batt,0.001,UKF,F2,0.05645340098743029,0.00195435296378236,0.010416556132196799,8.670135065830909,0.14671666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,710.3758619999994,v4,single,set,Pinv
batt,0.001,UKF,F3,0.0020626706210444324,0.0014374695851269155,0.003907168000483937,1.1898019947462624,0.00047333333333333336,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,809.6003620999995,v4,mean,single,Pinv
batt,0.001,UKF,F4,0.0020941726958759754,0.0014630990667641177,0.003932994766317124,1.0527894736336252,0.000125,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1105.7635960000002,v4,mean,set,Pinv
batt,0.001,UKF,IPLF2,0.02812145921179504,0.001770452606142885,0.0058429125440521675,41.40162429127041,3.070908333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,746.0484507999995,v4,iplf,none,none
batt,0.001,CKF,F0,0.05090463054998008,0.0017636022129177233,0.025868689112110516,111.18768493896258,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.56021700000065,v4,conventional,none,none
batt,0.001,CKF,F1,0.006028032848339131,0.0018336343862506068,0.010785406906032339,7.275598282232628,0.07794,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,367.59016919999976,v4,single,single,I
batt,0.001,CKF,F2,0.06952846172235931,0.0016402331015713994,0.009179024932270675,22.44485089776543,0.04504333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,661.1988049999995,v4,single,set,Pinv
batt,0.001,CKF,F3,0.0021117235802499577,0.0014375484779172074,0.004007855720940776,1.2965973798208559,7.666666666666667e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,738.8216927000003,v4,mean,single,Pinv
batt,0.001,CKF,F4,0.0021665028149237906,0.0014566245344895157,0.004001176074625856,1.1263179079565366,0.00012000000000000002,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1010.1121346999998,v4,mean,set,Pinv
batt,0.001,CKF,IPLF2,0.028303114430583986,0.001782016606933312,0.005729202420547119,31.304073343812487,3.0300683333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,690.4585151000001,v4,iplf,none,none
batt,0.0031622776601683794,EKF,F0,0.14321909729925628,0.004525991883748566,0.48540763306539736,130.12754178472838,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,172.94772790000025,v4,conventional,none,none
batt,0.0031622776601683794,EKF,F1,0.007571290594227572,0.004573340300831326,0.013143048751385805,1.4050981567698568,0.03191666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,218.27309549999973,v4,single,single,I
batt,0.0031622776601683794,EKF,F2,0.039335240382610465,0.004641293476665592,0.024431475105714664,2.296526062887914,0.06987333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,366.77779480000027,v4,single,set,Pinv
batt,0.0031622776601683794,EKF,F3,0.0057196070964776104,0.004081199900739198,0.010737049908768101,1.1437679595642998,5e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,394.7158668999991,v4,mean,single,Pinv
batt,0.0031622776601683794,EKF,F4,0.006136480273773945,0.004175167243239701,0.01159137752794221,1.17760257976059,5e-06,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,526.2054510999997,v4,mean,set,Pinv
batt,0.0031622776601683794,EKF,IPLF2,0.02983531027496184,0.0040340412051926965,0.010387572331673183,4.957108171517784,2.6549449999999997,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,439.0913467999999,v4,iplf,none,none
batt,0.0031622776601683794,EKF2,F0,0.04531292834581063,0.0042251106923760755,0.013886568231552104,10.246585881950585,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,307.4819325999997,v4,conventional,none,none
batt,0.0031622776601683794,EKF2,F1,0.0066226664913514475,0.004506801272821787,0.012602887898164643,1.2834874839813737,0.030058333333333326,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,417.06013709999934,v4,single,single,I
batt,0.0031622776601683794,EKF2,F2,0.04090026165578113,0.004836221288211508,0.018132604543003788,1.3118868666311316,0.11200333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,730.7600585999999,v4,single,set,Pinv
batt,0.0031622776601683794,EKF2,F3,0.005550194950355796,0.00401272515608226,0.01044893864604257,1.0791355453642106,0.0001816666666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,815.4794865999993,v4,mean,single,Pinv
batt,0.0031622776601683794,EKF2,F4,0.005638326055585946,0.004038269081222478,0.010548876918394318,1.0745953371878483,3.3333333333333333e-06,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1118.1430890000001,v4,mean,set,Pinv
batt,0.0031622776601683794,EKF2,IPLF2,0.020939650889637392,0.004014228890796464,0.010316306542349071,3.242757830343284,2.71027,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,687.9356109999999,v4,iplf,none,none
batt,0.0031622776601683794,UKF,F0,0.04561391197282762,0.004271170233842988,0.01434973600194229,10.46612282300323,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,260.6897802000003,v4,conventional,none,none
batt,0.0031622776601683794,UKF,F1,0.006644843278906464,0.00449878450851727,0.01268902657329212,1.2977397209851567,0.030908333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,384.3344993999999,v4,single,single,I
batt,0.0031622776601683794,UKF,F2,0.04079393644538491,0.004898230666109235,0.018771710206800553,1.2848700682163499,0.11921833333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,714.6010288999996,v4,single,set,Pinv
batt,0.0031622776601683794,UKF,F3,0.005553731842492318,0.004009024040645692,0.010413553291844511,1.086980441921519,0.00019833333333333335,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,796.9954023,v4,mean,single,Pinv
batt,0.0031622776601683794,UKF,F4,0.0056427201530912215,0.00403089966386605,0.010556690495001417,1.0802771213495053,3.3333333333333333e-06,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,1069.1647533999994,v4,mean,set,Pinv
batt,0.0031622776601683794,UKF,IPLF2,0.02063114036419391,0.004032870191533891,0.010370386055331724,3.501117047187346,2.71378,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,648.854002,v4,iplf,none,none
batt,0.0031622776601683794,CKF,F0,0.03210782758305638,0.00425678366359915,0.013850875648364297,5.703619867628564,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,268.3080444999996,v4,conventional,none,none
batt,0.0031622776601683794,CKF,F1,0.007472591729676904,0.0045838285897422,0.014421528699752778,1.675118982715773,0.02632,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,375.26401929999975,v4,single,single,I
batt,0.0031622776601683794,CKF,F2,0.042765300051884635,0.004111806367431061,0.011974864556588628,1.50098317924941,0.009765000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,646.1064897999995,v4,single,set,Pinv
batt,0.0031622776601683794,CKF,F3,0.005478664357548574,0.003970908798847367,0.010239072693993616,1.1128899417427744,1e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,721.8687577999999,v4,mean,single,Pinv
batt,0.0031622776601683794,CKF,F4,0.005601635493062123,0.004004348273085685,0.010431525670954601,1.1082780357903155,1.6666666666666667e-06,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,968.0442800000001,v4,mean,set,Pinv
batt,0.0031622776601683794,CKF,IPLF2,0.018544429536305612,0.0040329250200601486,0.010228313157215639,2.7353108669366937,2.68436,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,607.0477340999996,v4,iplf,none,none
batt,0.01,EKF,F0,0.06686409597631933,0.010618195486303487,0.03163337447955552,6.359430270991884,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,184.9801321999994,v4,conventional,none,none
batt,0.01,EKF,F1,0.01443994487545576,0.010346964337519884,0.02709459894166542,1.0986269187812676,0.0011583333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,224.08432429999993,v4,single,single,I
batt,0.01,EKF,F2,0.017546388507084117,0.010237747699510087,0.02768338158263506,1.076168824334411,0.009873333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,358.3711387000003,v4,single,set,Pinv
batt,0.01,EKF,F3,0.013897490886949413,0.010118316793717032,0.026180636074230604,1.0574643551168272,2.5e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,402.68427410000004,v4,mean,single,Pinv
batt,0.01,EKF,F4,0.013908545805849768,0.010091318013109571,0.02615460807990788,1.0558562913963985,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,517.7169556999997,v4,mean,set,Pinv
batt,0.01,EKF,IPLF2,0.02786103963372202,0.010162527892122426,0.025846694935303366,1.6131574151996428,2.432761666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,406.0229690999995,v4,iplf,none,none
batt,0.01,EKF2,F0,0.029578719983494862,0.010214905262609247,0.027378860721495174,1.5280453056921872,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,292.2526554999995,v4,conventional,none,none
batt,0.01,EKF2,F1,0.014001556292544534,0.010141438413660126,0.026280697972872965,1.0658586992184163,0.0014516666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,413.85310260000006,v4,single,single,I
batt,0.01,EKF2,F2,0.016908266635505206,0.010482257722937205,0.02887744861529095,1.0325339181062347,0.05335166666666668,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,692.5061670999994,v4,single,set,Pinv
batt,0.01,EKF2,F3,0.0135613752084065,0.010001794555308391,0.025579551898166433,1.0364429837670195,3.0000000000000004e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,755.9802900999994,v4,mean,single,Pinv
batt,0.01,EKF2,F4,0.013507794819178692,0.009948910923305174,0.025345993539450714,1.0483196472412804,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,962.6079741999993,v4,mean,set,Pinv
batt,0.01,EKF2,IPLF2,0.02288038953174766,0.010114162368730313,0.02580944515889194,1.4533200251925265,2.4820183333333334,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,602.7027705999999,v4,iplf,none,none
batt,0.01,UKF,F0,0.029587910598379567,0.010214664425201586,0.02738705440602908,1.5330735840901735,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,271.1713474999997,v4,conventional,none,none
batt,0.01,UKF,F1,0.01400596455094696,0.010148970456159864,0.026315984557586995,1.0686960051644487,0.0015300000000000001,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,366.0424432,v4,single,single,I
batt,0.01,UKF,F2,0.01699124535855426,0.010568232979254938,0.02894694079748424,1.0324788045791922,0.05945666666666666,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,629.0581303999998,v4,single,set,Pinv
batt,0.01,UKF,F3,0.013562973309859281,0.010007366671164211,0.02560245710694362,1.0385611314184275,3.1666666666666666e-05,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,678.4531354999999,v4,mean,single,Pinv
batt,0.01,UKF,F4,0.013509584115293035,0.009954971931845566,0.025325269498378593,1.0500289280940982,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,901.1171502999996,v4,mean,set,Pinv
batt,0.01,UKF,IPLF2,0.022849843764252555,0.010103905059763675,0.025833856958181092,1.4552464501309283,2.4823066666666667,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,544.1167671000003,v4,iplf,none,none
batt,0.01,CKF,F0,0.020235522771399242,0.01006317423863123,0.026112569999457744,1.2720281482769438,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,258.3193783000006,v4,conventional,none,none
batt,0.01,CKF,F1,0.013659573917295446,0.009986650542151025,0.025655096555819393,1.0940446143811902,0.0008183333333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,351.10928930000046,v4,single,single,I
batt,0.01,CKF,F2,0.013519518398247823,0.009933649285791608,0.02535279848934534,1.096624894958095,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,549.0394418000005,v4,single,set,Pinv
batt,0.01,CKF,F3,0.013449146689041791,0.009950208491408569,0.025275347845895323,1.0711141235768102,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,604.5308767999995,v4,mean,single,Pinv
batt,0.01,CKF,F4,0.013439876142454286,0.009908966813075085,0.025209170910461903,1.0874274718910708,0.0,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,801.8505435999996,v4,mean,set,Pinv
batt,0.01,CKF,IPLF2,0.015854844187163483,0.010027002544045639,0.025363550576627474,1.293202422953702,2.4416933333333333,per-run-rms-p95-v1,square-root-joseph-v1,10000,0,0.0,478.6508131999999,v4,iplf,none,none
